order_id,customer_id,order_date,amount,status,city,payment_method
11774,5833,2026-04-06,2574.64,Returned,Noida,Cash
11775,5755,2026-04-15,7719.62,Completed,Pune,Card
11776,5274,2026-05-13,4608.03,Completed,Noida,Net Banking
11777,5480,2026-05-30,1791.04,Completed,Delhi,Card
11778,1388,2026-04-01,2938.12,Completed,Pune,Card
11779,4814,2026-05-20,13064.51,Returned,Mumbai,Net Banking
11780,1294,2026-05-04,1139.46,Completed,Haldwani,Net Banking
11781,5056,2026-05-27,13149.8,Completed,Pune,Card
11782,4363,2026-04-05,4430.88,Pending,Noida,Net Banking
11783,3165,2026-05-28,11648.44,Completed,Mumbai,Net Banking
11784,3872,2026-05-28,3410.15,Completed,Haldwani,Card
11785,4361,2026-05-26,6475.78,Completed,Bengaluru,Cash
11786,2497,2026-05-01,4854.6,Returned,Noida,UPI
11787,2442,2026-04-24,5310.53,Completed,Pune,Cash
11788,2661,2026-05-21,9173.8,Completed,Noida,Cash
11789,4699,2026-04-17,244.87,Completed,Mumbai,Net Banking
11790,4417,2026-05-04,12942.09,Completed,Delhi,Net Banking
11791,2309,2026-04-24,3916.19,Pending,Delhi,Card
11792,2221,2026-04-18,535.2,Cancelled,Dehradun,UPI
11793,5272,2026-05-18,8797.79,Returned,Rudrapur,Card
11794,2328,2026-05-27,14536.79,Completed,Dehradun,Net Banking
11795,1862,2026-05-18,14897.66,Returned,Rudrapur,UPI
11796,2217,2026-05-24,13297.56,Completed,Noida,UPI
11797,3529,2026-05-13,2043.4,Completed,Haldwani,UPI
11798,5657,2026-04-20,702.98,Completed,Bengaluru,Cash
11799,1800,2026-05-07,2706.49,Completed,Delhi,Cash
11800,5639,2026-04-24,12291.08,Completed,Pune,Net Banking
11801,1253,2026-05-14,12061.86,Cancelled,Rudrapur,UPI
11802,4393,2026-05-07,12956.75,Completed,Noida,Net Banking
11803,5566,2026-05-20,6849.73,Completed,Bengaluru,Cash
11804,4189,2026-04-29,9141.28,Cancelled,Bengaluru,Card
11805,1967,2026-05-30,11512.64,Cancelled,Delhi,UPI
11806,5800,2026-05-15,10225.5,Completed,Haldwani,UPI
11807,4313,2026-05-18,7743.37,Completed,Pune,Cash
11808,2456,2026-05-05,7543.99,Completed,Mumbai,Net Banking
11809,4171,2026-04-13,10171.12,Completed,Bengaluru,Card
11810,1796,2026-04-06,1372.84,Completed,Noida,Card
11811,3569,2026-05-06,5801.12,Completed,Pune,Cash
11812,3559,2026-04-15,1886.12,Completed,Rudrapur,Cash
11813,4164,2026-04-05,3123.48,Completed,Dehradun,Card
11814,2191,2026-05-10,10688.84,Pending,Pune,UPI
11815,5239,2026-04-19,5853.95,Cancelled,Bengaluru,Cash
11816,1275,2026-05-01,2086.03,Pending,Haldwani,UPI
11817,5209,2026-05-01,9398.41,Completed,Rudrapur,Net Banking
11818,5956,2026-05-29,430.29,Pending,Rudrapur,Cash
11819,2309,2026-05-02,6829.78,Completed,Mumbai,Card
11820,5042,2026-04-21,10564.11,Completed,Dehradun,Net Banking
11821,1679,2026-05-25,14992.52,Completed,Haldwani,Cash
11822,1465,2026-05-22,13070.75,Completed,Dehradun,Card
11823,2399,2026-04-13,5870.45,Completed,Rudrapur,Net Banking
11824,5613,2026-05-10,14048.54,Completed,Rudrapur,UPI
11825,2738,2026-04-02,7175.3,Returned,Pune,UPI
11826,5912,2026-05-16,6133.34,Cancelled,Bengaluru,Net Banking
11827,5866,2026-04-29,7911.71,Completed,Pune,Net Banking
11828,5012,2026-04-07,11389.62,Completed,Delhi,Net Banking
11829,3979,2026-05-08,7445.49,Completed,Dehradun,Card
11830,1910,2026-05-22,2156.9,Completed,Delhi,UPI
11831,3903,2026-04-08,11617.28,Pending,Haldwani,Net Banking
11832,2260,2026-04-30,3362.53,Pending,Bengaluru,Card
11833,3071,2026-05-07,9353.43,Completed,Noida,Card
11834,4534,2026-05-02,7841.92,Pending,Bengaluru,Cash
11835,1077,2026-04-21,4573.51,Completed,Rudrapur,Card
11836,1142,2026-04-27,1677.46,Pending,Bengaluru,Card
11837,4850,2026-04-01,1685.2,Completed,Bengaluru,Net Banking
11838,1830,2026-05-29,10546.99,Completed,Delhi,Net Banking
11839,5545,2026-05-22,1561.65,Pending,Mumbai,Card
11840,2761,2026-05-16,14759.16,Completed,Rudrapur,Net Banking
11841,5737,2026-04-14,6354.44,Completed,Noida,Card
11842,1964,2026-04-21,1108.45,Cancelled,Delhi,Net Banking
11843,1546,2026-04-01,8856.89,Completed,Delhi,Card
11844,4926,2026-05-02,4797.39,Completed,Mumbai,Card
11845,5972,2026-05-07,11977.54,Pending,Bengaluru,Net Banking
11846,4827,2026-04-15,14073.55,Completed,Noida,Card
11847,4569,2026-05-13,6285.11,Completed,Dehradun,UPI
11848,1713,2026-04-17,13873.83,Pending,Mumbai,Card
11849,4980,2026-05-14,9240.26,Completed,Noida,UPI
11850,4750,2026-04-05,10530.51,Cancelled,Pune,Card
11851,4976,2026-04-26,6596.32,Completed,Noida,Net Banking
11852,1231,2026-05-12,4798.94,Completed,Rudrapur,Card
11853,1653,2026-05-16,447.53,Completed,Haldwani,Card
11854,5064,2026-04-10,9268.5,Completed,Dehradun,Cash
11855,4365,2026-04-01,9054.81,Completed,Noida,UPI
11856,4296,2026-05-06,1168.75,Cancelled,Mumbai,Cash
11857,1011,2026-04-14,9659.53,Pending,Delhi,Net Banking
11858,2406,2026-04-15,7174.95,Completed,Noida,Card
11859,2262,2026-04-12,10827.63,Completed,Delhi,Net Banking
11860,5589,2026-04-18,13478.25,Returned,Delhi,Cash
11861,1456,2026-04-25,13524.41,Completed,Bengaluru,Cash
11862,5875,2026-05-18,14767.23,Pending,Bengaluru,UPI
11863,2182,2026-04-14,11303.08,Completed,Rudrapur,UPI
11864,3690,2026-04-25,4655.66,Pending,Pune,Net Banking
11865,3503,2026-04-07,5653.94,Completed,Mumbai,Card
11866,3351,2026-05-17,436.71,Completed,Noida,UPI
11867,3590,2026-05-19,12814.65,Returned,Mumbai,UPI
11868,4718,2026-04-22,7428.89,Completed,Noida,Net Banking
11869,3029,2026-05-26,11662.06,Completed,Noida,UPI
11870,5671,2026-04-26,4727.62,Pending,Haldwani,Cash
11871,2602,2026-04-26,5551.08,Pending,Rudrapur,UPI
11872,4492,2026-04-04,851.6,Completed,Delhi,Card
11873,4499,2026-05-14,14681.36,Completed,Pune,Net Banking
11874,5886,2026-05-10,2437.13,Completed,Noida,Card
11875,3278,2026-05-28,10791.21,Pending,Bengaluru,UPI
11876,3475,2026-05-04,10192.17,Completed,Pune,Cash
11877,5575,2026-04-25,1639.82,Completed,Delhi,UPI
11878,1631,2026-05-25,8780.98,Pending,Pune,Net Banking
11879,3969,2026-05-01,4201.43,Completed,Delhi,Net Banking
11880,4512,2026-05-02,276.38,Completed,Noida,Net Banking
11881,1582,2026-05-05,5866.96,Completed,Rudrapur,Card
11882,5938,2026-04-04,3883.87,Completed,Pune,Card
11883,5266,2026-05-19,12061.94,Completed,Mumbai,Net Banking
11884,1828,2026-04-19,2842.18,Completed,Dehradun,UPI
11885,5880,2026-04-06,10931.58,Cancelled,Rudrapur,Card
11886,3749,2026-05-21,9872.92,Pending,Dehradun,Cash
11887,2757,2026-05-11,2107.44,Returned,Rudrapur,Card
11888,4474,2026-04-27,6106.95,Completed,Haldwani,Net Banking
11889,5601,2026-05-28,4965.14,Completed,Haldwani,UPI
11890,2248,2026-05-03,8265.85,Pending,Rudrapur,UPI
11891,1632,2026-05-16,1873.35,Completed,Rudrapur,Cash
11892,1277,wrong_date,11746.75,Cancelled,Mumbai,Cash
11893,3084,2026-05-17,2354.09,Returned,Bengaluru,UPI
11894,3237,2026-04-05,13407.74,Completed,Mumbai,Card
11895,5272,2026-05-05,7128.61,Completed,Pune,UPI
11896,1208,2026-05-16,10268.89,Cancelled,Mumbai,Card
11897,4119,2026-04-02,5097.82,Cancelled,Mumbai,Cash
11898,4150,2026-04-18,14896.66,Cancelled,Bengaluru,Card
11899,5582,2026-04-07,1671.86,Completed,Rudrapur,Cash
11900,3148,2026-05-06,8045.15,Returned,Pune,Net Banking
11901,5131,2026-04-03,2710.85,Completed,Noida,Cash
11902,5618,2026-05-16,13247.11,Returned,Bengaluru,Cash
11903,2510,2026-05-25,6238.11,Cancelled,Bengaluru,UPI
11904,1466,2026-04-23,6216.66,Completed,Noida,Cash
11905,2580,2026-05-27,11746.72,Completed,Haldwani,UPI
11906,1764,2026-04-28,746.5,Pending,Pune,Card
11907,3017,2026-05-07,10887.5,Pending,Pune,UPI
11908,2596,2026-04-25,1486.6,Pending,Haldwani,UPI
11909,2668,2026-05-02,3942.74,Completed,Delhi,UPI
11910,2231,2026-04-01,9331.3,Cancelled,Pune,UPI
11911,1403,2026-05-15,10773.59,Completed,Mumbai,Net Banking
11912,1764,2026-04-24,5495.46,Cancelled,Pune,Card
11913,2544,2026-05-07,10288.37,Completed,Noida,Net Banking
11914,1516,2026-05-18,4301.9,Completed,Mumbai,UPI
11915,5748,2026-04-22,1889.48,Pending,Haldwani,Cash
11916,5887,2026-05-10,11614.16,Completed,Pune,UPI
11917,2763,2026-05-23,2009.58,Pending,Pune,Card
11918,3787,2026-05-17,1548.09,Completed,Mumbai,Card
11919,1207,2026-05-03,7075.17,Completed,Dehradun,UPI
11920,2329,2026-04-18,6213.26,Cancelled,Pune,Net Banking
11921,5536,2026-05-12,8368.8,Cancelled,Haldwani,Net Banking
11922,3407,2026-04-06,943.8,Completed,Rudrapur,UPI
11923,4849,2026-05-12,2425.33,Completed,Pune,Net Banking
11924,2402,2026-04-12,4328.26,Returned,Mumbai,Cash
11925,1946,2026-04-22,12678.5,Completed,Dehradun,Cash
11926,2664,2026-04-19,11915.32,Completed,Rudrapur,UPI
11927,1433,2026-04-15,9826.28,Returned,Bengaluru,UPI
11928,3741,2026-05-27,8055.66,Completed,Noida,Cash
11929,3002,2026-05-11,7367.72,Completed,Haldwani,Net Banking
11930,2705,2026-04-26,13506.71,Returned,Dehradun,Card
11931,5156,2026-04-26,10852.21,Completed,Dehradun,Cash
11932,1656,2026-04-05,12130.56,Completed,Pune,Cash
11933,1831,2026-05-12,6049.54,Returned,Pune,Cash
11934,2733,2026-05-16,3488.78,Returned,Mumbai,Cash
11935,1500,2026-05-19,10891.42,Completed,Mumbai,UPI
11936,3261,2026-05-03,2198.31,Cancelled,Delhi,Net Banking
11937,2158,2026-04-22,6155.18,Returned,Dehradun,Card
11938,1303,2026-04-04,8761.11,Completed,Delhi,Cash
11939,1595,2026-04-06,7164.85,Completed,Mumbai,Card
11940,4515,2026-05-31,7411.14,Completed,Bengaluru,Cash
11941,2285,2026-05-21,1083.3,Completed,Rudrapur,Card
11942,4551,2026-05-18,9063.02,Completed,Haldwani,Net Banking
11943,1324,2026-05-01,2933.76,Completed,Mumbai,Cash
11944,1821,2026-04-15,1496.27,Pending,Pune,Net Banking
11945,2594,2026-04-22,8966.57,Completed,Dehradun,UPI
11946,4870,2026-05-26,5400.28,Pending,Noida,Cash
11947,3042,2026-04-30,14231.33,Completed,Pune,Cash
11948,2275,2026-04-09,5570.59,Completed,Mumbai,UPI
11949,4561,2026-04-02,14307.39,Completed,Rudrapur,UPI
11950,3457,2026-04-17,2071.96,Completed,Rudrapur,Cash
11951,3716,2026-05-24,4210.37,Completed,Bengaluru,Cash
11952,1841,2026-04-22,3897.64,Completed,Delhi,Cash
11953,4030,2026-05-07,2175.27,Completed,Rudrapur,Card
11954,1078,2026-05-01,4609.26,Completed,Rudrapur,Cash
11955,5244,2026-04-25,2537.72,Pending,Bengaluru,Card
11956,2075,2026-05-11,7611.3,Completed,Dehradun,UPI
11957,2356,2026-05-19,8625.37,Completed,Pune,Net Banking
11958,1469,2026-05-25,4115.78,Completed,Haldwani,Card
11959,4465,2026-05-05,11038.7,Completed,Bengaluru,Card
11960,1624,2026-05-31,5577.02,Completed,Noida,Net Banking
11961,3319,2026-04-17,11952.15,Completed,Mumbai,Cash
11962,3047,2026-05-12,1443.0,Returned,Delhi,Card
11963,2339,2026-05-16,12409.56,Completed,Delhi,Card
11964,2275,2026-04-29,2562.29,Completed,Mumbai,UPI
11965,2817,2026-05-03,8712.28,Completed,Bengaluru,Net Banking
11966,3294,2026-05-10,8811.46,Completed,Dehradun,Card
11967,3615,2026-04-13,10947.94,Completed,Noida,Card
11968,2292,2026-05-11,6227.3,Completed,Pune,Cash
11969,5493,2026-04-17,3695.44,Completed,Noida,Cash
11970,3348,2026-05-17,10127.69,Completed,Haldwani,Cash
11971,3809,2026-04-15,7598.24,Completed,Mumbai,Cash
11972,5436,2026-05-03,5138.46,Completed,Rudrapur,UPI
11973,2801,2026-05-30,4090.15,Completed,Noida,Cash
11974,5729,2026-04-23,11805.6,Returned,Mumbai,Card
11975,5979,2026-05-19,11618.59,Completed,Rudrapur,Card
11976,1448,2026-05-22,8040.39,Completed,Rudrapur,Card
11977,1858,2026-05-25,12541.55,Completed,Bengaluru,Net Banking
11978,2142,2026-04-23,14189.86,Pending,Bengaluru,Card
11979,1819,2026-05-11,548.72,Pending,Dehradun,Card
11980,1772,2026-04-10,6612.32,Returned,Delhi,UPI
11981,1014,2026-04-04,13553.0,Completed,Bengaluru,UPI
11982,1079,2026-04-23,3910.93,Completed,Noida,Card
11983,5556,2026-05-27,890.8,Completed,Pune,Net Banking
11984,4364,2026-04-22,7834.0,Completed,Mumbai,Card
11985,3033,2026-05-31,14748.22,Completed,Dehradun,Card
11986,2728,2026-04-25,4212.49,Completed,Mumbai,Cash
11987,5649,2026-05-14,4732.41,Cancelled,Delhi,UPI
11988,3972,2026-04-20,7892.85,Completed,Haldwani,Net Banking
11989,2740,2026-04-10,5586.42,Completed,Pune,Card
11990,1467,2026-05-26,7265.46,Completed,Pune,Card
11991,3986,2026-04-12,3229.18,Completed,Pune,Net Banking
11992,2199,2026-04-29,14765.0,Cancelled,Mumbai,UPI
11993,4989,2026-04-01,1133.49,Pending,Haldwani,Cash
11994,1375,2026-05-01,5543.63,Cancelled,Delhi,Card
11995,2194,2026-05-01,1992.62,Completed,Mumbai,Card
11996,1519,2026-05-02,7759.1,Completed,Bengaluru,Net Banking
11997,2682,2026-04-18,891.42,Completed,Pune,Net Banking
11998,4312,2026-04-29,6888.75,Completed,Dehradun,Net Banking
11999,2555,2026-04-29,8528.38,Completed,Bengaluru,Card
,,2026-05-24,683.39,Completed,Rudrapur,Cash
12001,4311,2026-05-18,5600.82,Completed,Delhi,Card
12002,3757,2026-05-01,7941.75,Returned,Dehradun,Cash
12003,4777,2026-05-30,645.16,Completed,Noida,UPI
12004,4562,2026-04-10,5703.18,Completed,Dehradun,Net Banking
12005,3560,2026-04-20,1191.28,Completed,Bengaluru,Net Banking
12006,4606,2026-05-30,9543.2,Completed,Noida,UPI
12007,5107,2026-05-05,3488.66,Completed,Haldwani,UPI
12008,5802,2026-05-19,2976.23,Completed,Pune,Cash
12009,3396,2026-05-17,7949.02,Cancelled,Bengaluru,Cash
12010,3908,2026-04-09,12239.52,Pending,Dehradun,UPI
12011,2495,2026-05-19,14466.86,Completed,Delhi,Cash
12012,1231,2026-05-28,510.41,Cancelled,Haldwani,Net Banking
12013,2642,2026-05-17,7186.44,Completed,Delhi,Net Banking
12014,5247,2026-05-01,935.96,Completed,Dehradun,Card
12015,1931,2026-05-24,9696.11,Cancelled,Dehradun,Net Banking
12016,2706,2026-04-03,3036.82,Cancelled,Delhi,Cash
12017,5299,2026-05-18,12992.81,Completed,Noida,Card
12018,4151,2026-04-02,4450.59,Completed,Dehradun,Card
12019,4213,2026-04-09,11062.81,Completed,Rudrapur,Net Banking
12020,3594,2026-04-01,6557.01,Cancelled,Noida,Net Banking
12021,1534,2026-05-05,12068.56,Completed,Pune,Cash
12022,1590,2026-05-25,14604.1,Completed,Rudrapur,Cash
12023,2339,2026-05-07,6155.15,Returned,Haldwani,Net Banking
12024,3072,2026-04-26,12023.9,Completed,Pune,Card
12025,5413,2026-04-25,4517.65,Pending,Haldwani,Net Banking
12026,5494,2026-05-15,11386.08,Completed,Bengaluru,Cash
12027,2003,2026-05-01,6425.93,Cancelled,Mumbai,Card
12028,2805,2026-05-28,9032.25,Completed,Delhi,Net Banking
12029,1282,2026-04-19,9411.09,Completed,Rudrapur,Cash
12030,4410,2026-05-25,2005.02,Completed,Dehradun,Card
12031,1901,2026-04-26,7531.57,Completed,Haldwani,Card
12032,4706,2026-04-09,13822.13,Completed,Bengaluru,UPI
12033,5790,2026-05-13,3886.86,Pending,Mumbai,UPI
12034,2603,2026-04-04,7377.91,Completed,Delhi,UPI
12035,1066,2026-04-13,5325.56,Cancelled,Haldwani,Cash
12036,4918,2026-05-12,12992.91,Completed,Dehradun,Card
12037,2272,2026-04-27,3707.58,Pending,Dehradun,UPI
12038,5069,2026-05-03,12851.64,Completed,Bengaluru,UPI
12039,4355,2026-05-21,3976.08,Pending,Noida,Net Banking
12040,1828,2026-04-10,9498.01,Completed,Bengaluru,UPI
12041,2360,2026-04-13,2929.28,Pending,Pune,UPI
12042,2632,2026-04-04,8136.31,Completed,Delhi,Cash
12043,4299,2026-04-16,13409.45,Completed,Rudrapur,Cash
12044,1177,2026-05-25,2634.2,Completed,Dehradun,UPI
12045,5169,2026-05-22,319.73,Completed,Delhi,Net Banking
12046,4382,2026-04-05,7054.51,Completed,Rudrapur,Card
12047,5201,2026-05-08,3823.36,Completed,Noida,Cash
12048,3102,2026-04-09,9956.8,Pending,Dehradun,UPI
12049,4912,2026-05-14,7540.46,Completed,Pune,Card
12050,1916,2026-05-17,4186.59,Completed,Pune,Cash
12051,4538,2026-04-22,6625.9,Completed,Pune,Card
12052,1554,2026-05-15,3891.92,Completed,Dehradun,Cash
12053,1451,2026-05-14,2173.47,Completed,Rudrapur,UPI
12054,4091,2026-05-12,1892.08,Cancelled,Rudrapur,UPI
12055,4193,2026-04-19,4892.04,Returned,Delhi,UPI
12056,1204,2026-05-14,8633.18,Pending,Delhi,Cash
12057,3078,2026-04-23,1954.03,Completed,Noida,Net Banking
12058,3725,2026-04-16,11765.7,Completed,Delhi,Card
12059,5191,2026-05-13,7117.24,Pending,Dehradun,Card
12060,2827,2026-04-11,11318.07,Pending,Pune,Net Banking
12061,4601,2026-05-24,465.51,Completed,Mumbai,Card
12062,3443,2026-04-10,5375.76,Pending,Bengaluru,UPI
12063,1998,2026-04-13,12170.95,Completed,Rudrapur,Card
12064,1990,2026-04-24,5674.76,Pending,Mumbai,Card
12065,3164,2026-05-06,8685.75,Completed,Haldwani,Net Banking
12066,2010,2026-04-14,295.65,Completed,Rudrapur,UPI
12067,3529,2026-05-20,14149.69,Pending,Rudrapur,Card
12068,1537,2026-05-13,2044.57,Completed,Haldwani,Net Banking
12069,1970,2026-04-04,10638.46,Completed,Pune,Net Banking
12070,3192,2026-05-31,6334.19,Pending,Bengaluru,Net Banking
12071,5189,2026-04-02,2986.98,Completed,Dehradun,UPI
12072,4570,2026-05-22,3569.56,Completed,Dehradun,Cash
12073,5455,2026-04-16,5559.92,Completed,Haldwani,Cash
12074,4604,2026-04-20,14799.39,Completed,Bengaluru,Net Banking
12075,1879,2026-04-21,5081.94,Completed,Pune,Cash
12076,2931,2026-04-10,2350.82,Completed,Pune,Net Banking
12077,2907,2026-04-07,12168.81,Returned,Rudrapur,Cash
12078,5367,2026-05-09,9233.38,Completed,Dehradun,Card
12079,4179,2026-04-13,3847.73,Completed,Delhi,Net Banking
12080,2291,2026-04-02,12212.21,Completed,Noida,UPI
12081,1913,2026-05-22,13668.17,Completed,Bengaluru,Card
12082,5422,2026-04-08,855.82,Completed,Bengaluru,Card
12083,2686,2026-05-15,9416.98,Completed,Bengaluru,UPI
12084,3804,2026-05-13,2519.98,Completed,Pune,Net Banking
12085,2917,2026-05-10,999.84,Completed,Pune,Net Banking
12086,2445,2026-05-24,7850.46,Returned,Mumbai,Cash
12087,1306,2026-04-30,3702.82,Cancelled,Dehradun,UPI
12088,5683,2026-04-02,13675.41,Pending,Mumbai,Net Banking
12089,2739,2026-04-18,5977.86,Returned,Pune,Net Banking
12090,3783,2026-05-14,8294.23,Completed,Haldwani,UPI
12091,3702,2026-05-16,10425.11,Completed,Delhi,Card
12092,5040,2026-04-03,9344.43,Cancelled,Mumbai,Cash
12093,4897,2026-04-30,13171.68,Pending,Delhi,UPI
12094,1385,2026-05-17,4885.03,Completed,Haldwani,Net Banking
12095,3240,2026-04-15,4770.77,Pending,Dehradun,Card
12096,1261,2026-04-07,8137.47,Completed,Bengaluru,UPI
12097,2342,2026-05-26,11797.86,Completed,Noida,UPI
12098,1569,2026-04-24,3388.66,Completed,Rudrapur,Card
12099,5045,2026-05-17,940.13,Completed,Pune,Net Banking
12100,2464,2026-04-04,14591.68,Completed,Delhi,Net Banking
12101,2025,2026-04-17,14365.28,Completed,Haldwani,Net Banking
12102,4855,2026-04-17,5533.55,Completed,Pune,Card
12103,2908,2026-05-08,2411.75,Cancelled,Delhi,Net Banking
12104,3845,2026-05-14,12131.22,Completed,Bengaluru,Cash
12105,4638,2026-04-27,13366.06,Completed,Rudrapur,Card
12106,1064,2026-04-03,13064.95,Completed,Mumbai,Cash
12107,3834,2026-05-30,3733.0,Pending,Noida,UPI
12108,4950,2026-05-22,10819.28,Completed,Dehradun,Net Banking
12109,2294,2026-05-27,9960.53,Cancelled,Bengaluru,Cash
12110,5965,2026-05-16,3297.64,Completed,Delhi,Cash
12111,2370,2026-04-13,8422.63,Completed,Delhi,Card
12112,2233,2026-05-05,8886.54,Completed,Bengaluru,UPI
12113,1301,2026-04-26,3099.63,Completed,Rudrapur,UPI
12114,5469,2026-04-28,7880.17,Completed,Dehradun,Card
12115,5786,2026-05-14,10591.03,Cancelled,Mumbai,Cash
12116,2565,2026-04-18,9448.99,Returned,Bengaluru,UPI
12117,2095,2026-05-24,8424.38,Completed,Dehradun,Cash
12118,1509,2026-05-26,5584.81,Cancelled,Bengaluru,UPI
12119,3062,2026-05-26,9238.46,Returned,Rudrapur,Card
12120,1934,2026-05-06,9812.64,Completed,Dehradun,Card
12121,3677,2026-04-07,8548.1,Completed,Pune,Card
12122,2549,2026-05-24,3771.41,Completed,Mumbai,Card
12123,5530,2026-05-17,9270.94,Completed,Dehradun,Card
12124,4652,2026-05-14,7866.63,Completed,Dehradun,Cash
12125,5296,2026-04-04,4961.84,Cancelled,Delhi,Cash
12126,5658,2026-05-18,7606.3,Completed,Haldwani,Cash
12127,3739,2026-04-05,5314.88,Completed,Noida,Net Banking
12128,3466,2026-04-09,12700.21,Cancelled,Bengaluru,Card
12129,1429,2026-04-03,6284.66,Completed,Bengaluru,UPI
12130,3277,2026-05-22,7906.75,Completed,Delhi,UPI
12131,3221,2026-05-30,10054.09,Cancelled,Rudrapur,Card
12132,3389,2026-05-28,9478.56,Completed,Dehradun,Card
12133,4731,2026-05-02,11604.24,Completed,Dehradun,UPI
12134,3083,2026-05-20,6781.17,Completed,Dehradun,UPI
12135,2632,2026-04-30,6504.7,Completed,Noida,UPI
12136,5803,2026-05-28,1561.58,Completed,Bengaluru,UPI
12137,3718,2026-04-30,8735.58,Pending,Bengaluru,Card
12138,1817,2026-04-02,7612.17,Pending,Bengaluru,UPI
12139,2869,2026-05-31,6390.15,Pending,Delhi,Cash
12140,4011,2026-05-02,7852.87,Completed,Haldwani,Card
12141,2218,2026-04-09,2094.09,Completed,Pune,UPI
12142,5546,2026-04-26,6557.25,Completed,Bengaluru,UPI
12143,3528,2026-04-06,10396.45,Completed,Bengaluru,Card
12144,3071,2026-04-06,13867.82,Completed,Noida,Cash
12145,2710,2026-05-17,5910.83,Returned,Rudrapur,UPI
12146,3862,2026-04-13,10973.77,Completed,Mumbai,Card
12147,3408,2026-05-02,12641.06,Completed,Dehradun,UPI
12148,5422,2026-04-05,11556.77,Completed,Dehradun,Cash
12149,3901,2026-04-26,5429.19,Cancelled,Haldwani,Net Banking
12150,2381,2026-04-25,6875.38,Completed,Mumbai,Card
12151,2845,2026-05-10,5693.86,Completed,Rudrapur,Net Banking
12152,5508,2026-05-24,536.82,Pending,Delhi,Net Banking
12153,1807,2026-04-21,2871.56,Completed,Dehradun,Net Banking
12154,2322,2026-05-17,2176.81,Completed,Pune,UPI
12155,4833,2026-04-08,5766.65,Completed,Dehradun,Cash
12156,5306,2026-04-07,11818.54,Completed,Haldwani,Cash
12157,2257,2026-04-20,9693.2,Completed,Dehradun,Cash
12158,4717,2026-05-31,9685.34,Completed,Noida,Card
12159,1586,2026-05-19,1835.51,Pending,Dehradun,Cash
12160,4879,2026-05-10,11903.45,Completed,Noida,Cash
12161,1190,2026-04-04,4999.55,Completed,Bengaluru,Cash
12162,2808,2026-04-06,13237.19,Completed,Bengaluru,UPI
12163,1903,2026-04-01,10211.44,Completed,Mumbai,Cash
12164,1332,2026-04-26,5605.38,Pending,Haldwani,Card
12165,1056,2026-04-02,6410.64,Pending,Mumbai,Card
12166,2546,2026-04-11,851.72,Completed,Haldwani,Cash
12167,2309,2026-04-10,13296.16,Completed,Haldwani,Cash
12168,2283,2026-05-04,14078.41,Returned,Mumbai,UPI
12169,1617,2026-04-13,6111.77,Completed,Mumbai,UPI
12170,5593,2026-05-10,3631.98,Pending,Haldwani,Cash
12171,5507,2026-05-14,12369.93,Completed,Delhi,UPI
12172,5666,2026-04-15,2484.49,Completed,Noida,Net Banking
12173,3511,2026-04-15,1575.39,Completed,Rudrapur,Card
12174,1221,2026-05-07,7391.7,Completed,Dehradun,Cash
12175,5039,2026-04-08,9694.52,Cancelled,Bengaluru,Net Banking
12176,2115,2026-04-01,7861.39,Completed,Bengaluru,Net Banking
12177,2573,2026-04-17,8389.04,Completed,Noida,UPI
12178,5034,2026-04-17,2195.76,Completed,Haldwani,UPI
12179,4665,2026-04-23,1008.77,Completed,Mumbai,Cash
12180,4699,2026-05-25,5281.97,Completed,Rudrapur,Net Banking
12181,5220,2026-04-08,5429.46,Completed,Pune,Cash
12182,1115,2026-05-13,14851.82,Pending,Haldwani,UPI
12183,2439,2026-04-02,381.77,Completed,Rudrapur,Net Banking
12184,1472,2026-05-13,4676.4,Completed,Mumbai,Cash
12185,3367,2026-05-28,662.04,Completed,Mumbai,UPI
12186,2616,2026-05-22,7409.46,Completed,Dehradun,UPI
12187,3516,2026-05-26,1468.89,Pending,Noida,Card
12188,5802,2026-05-20,6175.13,Pending,Noida,Net Banking
12189,2285,2026-04-04,12199.83,Completed,Dehradun,Cash
12190,2807,2026-04-09,2602.47,Completed,Pune,Card
12191,3430,2026-05-28,3066.68,Completed,Bengaluru,Net Banking
12192,5128,2026-04-10,9463.56,Completed,Dehradun,UPI
12193,3810,2026-05-20,4296.71,Completed,Dehradun,Card
12194,5971,2026-05-09,5408.84,Completed,Bengaluru,Cash
12195,3564,2026-04-16,11856.66,Completed,Mumbai,UPI
12196,4569,2026-05-29,5232.53,Cancelled,Rudrapur,Card
12197,5709,2026-05-23,549.97,Cancelled,Noida,Cash
12198,3035,2026-04-09,8609.46,Completed,Haldwani,Card
12199,2121,2026-05-30,2864.88,Pending,Dehradun,Net Banking
12200,1068,2026-05-13,3522.99,Completed,Delhi,Net Banking
12201,1485,2026-05-14,2796.59,Completed,Pune,UPI
12202,1475,2026-05-11,5346.5,Completed,Rudrapur,UPI
12203,5295,2026-04-19,1727.74,Completed,Pune,Net Banking
12204,4883,2026-05-14,9677.17,Completed,Delhi,Card
12205,5501,2026-04-26,2956.24,Completed,Bengaluru,Card
12206,4303,2026-05-17,4503.43,Completed,Mumbai,Net Banking
12207,2315,2026-05-25,2622.22,Pending,Haldwani,Cash
12208,2831,2026-04-26,9070.21,Completed,Noida,Card
12209,2737,2026-05-06,13634.99,Pending,Pune,UPI
12210,5763,2026-04-06,7885.27,Completed,Rudrapur,Net Banking
